Code,Name,Close,Location,Industry,List_date,Years,Profit,EPS1618,EPS1113,Book_Value,div,div2,PE1618,dir_rate,Growth,Growth2,liquidity_ratio,有形资产/债务,PB,Mkt_value
300396.SZ,迪瑞医疗,21.63,吉林,医药生物,2014/9/10,5.484931507,1,0.876,1.84,5.0036,是,1,24.69178082,38.81816244,-0.523913043,-52.39%,2.007996679,37.34937378,4.322887521,4507569900
300397.SZ,天和防务,43.61,陕西,国防军工,2014/9/10,5.484931507,0,-0.236666667,1.643333333,4.3759,-,0,10000,0,-1.144016227,-114.40%,3.444325395,-3.498715822,9.965949862,5673600000
300398.SZ,飞凯材料,20.36,上海,化工,2014/10/9,5.405479452,1,0.53,0.86,5.1211,是,1,38.41509434,15.00300296,-0.38372093,-38.37%,1.437352388,5.338320855,3.975708344,6744875625
300399.SZ,京 天 利,13.86,北京,计算机,2014/10/9,5.405479452,0,0.023333333,0.926666667,2.189,是,1,594,17.31685853,-0.974820144,-97.48%,5.920048377,-3.737820866,6.331658291,2258568000
300400.SZ,劲拓股份,13.29,广东,机械设备,2014/10/10,5.402739726,1,0.38,0.58,2.4746,-,0,34.97368421,0,-0.344827586,-34.48%,2.545244627,-3.049266995,5.37056494,2747370188
300401.SZ,花园生物,12.01,浙江,医药生物,2014/10/9,5.405479452,1,0.533333333,1.313333333,3.2583,是,1,22.51875,20.26861689,-0.593908629,-59.39%,7.944691949,-2.995852917,3.685971212,5703530949
300402.SZ,宝色股份,8.05,江苏,机械设备,2014/10/10,5.402739726,0,-0.123333333,0.373333333,3.06,是,1,10000,34.49998946,-1.330357143,-133.04%,1.164881584,2.107394907,2.630718954,1747300000
300403.SZ,地尔汉宇,5.18,广东,家用电器,2014/10/30,5.347945205,1,0.7265,0.97,2.207,是,1,7.130075705,190.8017702,-0.251030928,-25.10%,6.470088562,-2.308924662,2.347077481,2948670000
300404.SZ,博济医药,20.36,广东,医药生物,2015/4/24,4.865753425,0,-0.034766667,0.633333333,3.0806,是,1,10000,27.14576688,-1.054894737,-105.49%,2.113177757,-2.989338529,6.609102123,2284647560
300405.SZ,科隆股份,5.75,辽宁,化工,2014/10/30,5.347945205,0,-0.088033333,1.188733333,5.5202,是,1,10000,0,-1.074056419,-107.41%,1.447698842,1.613145483,1.041628926,1474970504
300406.SZ,九强生物,20,北京,医药生物,2014/10/30,5.347945205,1,0.553333333,1.376666667,3.3923,是,1,36.14457831,24.7917735,-0.598062954,-59.81%,7.441282114,-1.985074885,5.895704979,8630752620
300407.SZ,凯发电气,7.87,天津,电气设备,2014/12/3,5.254794521,0,0.246666667,0,3.6238,是,1,31.90540541,20.23773402,-9999,-9999.00%,2.635644223,-4.335834021,2.171753408,2242100169
300408.SZ,三环集团,23.8,广东,电子,2014/12/3,5.254794521,1,0.666666667,1.333333333,4.0105,是,1,35.7,33.04626436,-0.5,-50.00%,6.073558612,-34.69375067,5.934422142,32632011772
300409.SZ,道氏技术,12.58,广东,化工,2014/12/3,5.254794521,1,0.566666667,1.006666667,4.9617,是,1,22.2,31.35526744,-0.437086093,-43.71%,1.70656898,1.091530879,2.535421327,5013872078
300410.SZ,正业科技,7.81,广东,机械设备,2014/12/31,5.178082192,1,0.523333333,0.836666667,10.349,是,1,14.92356688,486.5796842,-0.374501992,-37.45%,1.991123669,7.513560717,0.754662286,2699534800
300411.SZ,金盾股份,11.34,浙江,机械设备,2014/12/31,5.178082192,0,-1.01,0.686666667,3.4404,-,0,10000,0,-2.470873786,-247.09%,4.152542463,-11.95071233,3.296128357,3194450623
300412.SZ,迦南科技,7.36,浙江,机械设备,2014/12/31,5.178082192,1,0.256666667,0.873333333,3.0189,是,1,28.67532468,84.97041711,-0.70610687,-70.61%,2.237769231,-3.389754919,2.437974097,1606747290
300413.SZ,快 乐 购,44.07,湖南,传媒,2015/1/21,5.120547945,0,0.423333333,0,5.6962,-,0,104.1023622,0,-9999,-9999.00%,3.620522103,-1.557158302,7.736736772,54230298985
300414.SZ,中光防雷,12.37,四川,通信,2015/5/13,4.81369863,1,0.294333333,0.67,4.9432,是,1,42.02718007,25.51661654,-0.560696517,-56.07%,5.730918081,-2.433576365,2.502427577,3825360229
300415.SZ,伊 之 密,7.96,广东,机械设备,2015/1/23,5.115068493,1,0.5,0.813333333,2.6282,是,1,15.92,24.34876632,-0.385245902,-38.52%,1.247101335,1.830181355,3.028688836,3430080000
300416.SZ,苏试试验,35.4,江苏,机械设备,2015/1/22,5.117808219,0,0.49,0,5.8699,是,1,72.24489796,18.45388703,-9999,-9999.00%,1.47850915,9.78152351,6.030767134,3519592601
300417.SZ,南华仪器,40.3,广东,机械设备,2015/1/23,5.115068493,1,0.409466667,0.853333333,4.9302,是,1,98.42070987,70.9705641,-0.52015625,-52.02%,7.604663706,-10.56599136,8.174110584,3317040000
300418.SZ,昆仑万维,23.35,北京,传媒,2015/1/21,5.120547945,1,0.746666667,1.33,4.4787,-,0,31.27232143,0,-0.438596491,-43.86%,1.464474102,59.8027123,5.213566437,16576506048
300419.SZ,浩丰科技,5.82,北京,计算机,2015/1/22,5.117808219,0,-0.413333333,1.48,2.3032,-,0,10000,0,-1.279279279,-127.93%,2.795051653,-5.445944491,2.526919069,2132971866
300420.SZ,五洋停车,6.75,江苏,机械设备,2015/2/17,5.046575342,1,0.213333333,0.61,2.1636,是,1,31.640625,20.21322034,-0.650273224,-65.03%,2.15684651,-6.418431354,3.119800333,3864404641
300421.SZ,力星股份,5.8,江苏,机械设备,2015/2/17,5.046575342,1,0.522266667,0.627733333,8.4958,是,1,11.10543784,126.25999,-0.168011895,-16.80%,2.718977282,-12.35271953,0.68269027,1577486474
300422.SZ,博 世 科,11.7,广西,公用事业,2015/2/17,5.046575342,1,0.523333333,0.663333333,3.9414,是,1,22.3566879,10.28440767,-0.211055276,-21.11%,0.929307897,0.911152044,2.968488354,3522765787
300423.SZ,鲁 亿 通,12.19,山东,电气设备,2015/2/17,5.046575342,1,0.706666667,0.316666667,9.8964,是,1,17.25,14.74668236,1.231578947,123.16%,2.179190452,-3.154052269,1.231761044,5961739789
300424.SZ,航新科技,15.38,广东,国防军工,2015/4/22,4.871232877,1,0.3132,0.69,3.9781,是,1,49.10600255,6.20131857,-0.546086957,-54.61%,2.369563104,658.1929222,3.866167266,3529693479
300425.SZ,环能科技,4.36,四川,公用事业,2015/2/16,5.049315068,1,0.282233333,0.99,2.3012,是,1,15.4482107,24.63116925,-0.714915825,-71.49%,1.588872129,13.78841273,1.894663654,2934153982
300426.SZ,唐德影视,5.03,浙江,传媒,2015/2/17,5.046575342,0,-0.463333333,0.886666667,0.6497,-,0,10000,0,-1.522556391,-152.26%,1.499084866,2.052757857,7.742034785,2242974860
300427.SZ,红相股份,18.45,福建,电气设备,2015/2/17,5.046575342,1,0.43,0.76,5.8889,是,1,42.90697674,20.15097174,-0.434210526,-43.42%,1.470511217,-2.5756289,3.133012957,4321589493
300428.SZ,四通新材,15.5,河北,汽车,2015/3/19,4.964383562,1,0.49,0.67,5.4826,是,1,31.63265306,16.30544111,-0.268656716,-26.87%,3.324587817,-128.6364264,2.827125816,7056104887
300429.SZ,强力新材,18.21,江苏,化工,2015/3/24,4.950684932,1,0.501966667,0.753333333,5.7595,是,1,36.27730925,27.7557851,-0.333672566,-33.37%,3.614665388,-9.436666765,3.161732789,7007446077
300430.SZ,诚 益 通,8.35,北京,机械设备,2015/3/19,4.964383562,0,0.483333333,0,5.9727,-,0,17.27586207,0,-9999,-9999.00%,3.175659392,-6.152075412,1.398027693,1969344407
300431.SZ,暴风集团,2.89,北京,传媒,2015/3/24,4.950684932,0,-1.003333333,0.533333333,0.074,-,0,10000,0,-2.88125,-288.13%,0.974343124,0.881245571,39.05405405,1100611873
300432.SZ,富临精工,10.28,四川,汽车,2015/3/19,4.964383562,0,-1.0835,0.706666667,3.3126,-,0,10000,0,-2.533254717,-253.33%,1.919152802,-27.90914072,3.103302542,3647341508
300433.SZ,蓝思科技,19.47,湖南,电子,2015/3/18,4.967123288,1,0.503333333,3.126666667,4.1056,是,1,38.68211921,15.41120304,-0.83901919,-83.90%,1.246299787,2.392344736,4.742303196,53305320217
300434.SZ,金石东方,7.52,四川,医药生物,2015/4/24,4.865753425,1,0.4059,1.043333333,6.5821,是,1,18.52673072,21.54796695,-0.610958466,-61.10%,1.677773863,-11.97432723,1.142492518,2792119910
300435.SZ,中泰股份,10.22,浙江,机械设备,2015/3/26,4.945205479,1,0.25,0.863333333,3.2607,是,1,40.88,18.44465367,-0.71042471,-71.04%,2.042148063,-7.655308193,3.134296317,3761972760
300436.SZ,广 生 堂,36.88,福建,医药生物,2015/4/22,4.871232877,1,0.278066667,0.806666667,3.9223,-,0,132.6300647,0,-0.655289256,-65.53%,2.812538248,-1.17616356,9.402646406,4496800000
300437.SZ,清 水 源,11.05,河南,化工,2015/4/23,4.868493151,1,0.6266,0.6205,6.5367,是,1,17.63485477,20.32854838,0.009830782,0.98%,1.066945629,0.52550233,1.690455429,2194135748
300438.SZ,鹏辉能源,25.23,广东,电子,2015/4/24,4.865753425,1,0.806666667,0.836666667,7.9116,是,1,31.2768595,6.34554896,-0.035856574,-3.59%,1.695598381,27.64443955,3.188988321,6354032330
300439.SZ,美康生物,14.14,浙江,医药生物,2015/4/22,4.871232877,1,0.613333333,0.976666667,5.3995,是,1,23.05434783,20.82646049,-0.372013652,-37.20%,1.250507297,2.06808974,2.618760996,4600178007
300440.SZ,运达科技,8.07,四川,计算机,2015/4/23,4.868493151,1,0.363633333,0.723333333,2.6372,是,1,22.19268494,19.76150443,-0.497281106,-49.73%,3.18047509,-1.606898562,3.060063704,3337600000
300441.SZ,鲍斯股份,8.64,浙江,机械设备,2015/4/23,4.868493151,1,0.27,0.713333333,2.3519,是,1,32,32.77052936,-0.621495327,-62.15%,1.223461825,2.589242853,3.673625579,5536064492
300442.SZ,普 丽 盛,16.45,上海,机械设备,2015/4/24,4.865753425,0,-0.75,0.96,7.2691,-,0,10000,0,-1.78125,-178.13%,1.493313806,5.024837659,2.263003673,1355000000
300443.SZ,金雷风电,13.88,山东,电气设备,2015/4/22,4.871232877,1,0.980433333,1.043333333,7.2985,是,1,14.15700541,20.46151673,-0.06028754,-6.03%,9.778693793,-6.211265636,1.901760636,3075693882
300444.SZ,双杰电气,4.15,北京,电气设备,2015/4/23,4.868493151,1,0.340633333,0.616666667,2.4818,是,1,12.18318818,7.760752837,-0.447621622,-44.76%,1.672081875,22.88071916,1.672173423,2934460416
300445.SZ,康 斯 特,16.21,北京,机械设备,2015/4/24,4.865753425,1,0.345833333,0.859333333,3.2597,是,1,46.87228916,33.22334342,-0.597556245,-59.76%,6.214904867,-1.420046786,4.972850262,2398212802
300446.SZ,乐凯新材,15.06,河北,化工,2015/4/23,4.868493151,1,0.8562,1.02,5.0392,是,1,17.58934828,35.745203,-0.160588235,-16.06%,15.83217799,-19.35352394,2.988569614,2855100000
300447.SZ,全信股份,12.12,江苏,电气设备,2015/4/22,4.871232877,0,0.058766667,0.663033333,3.9636,-,0,206.2393647,0,-0.91136695,-91.14%,3.800058945,-7.427995488,3.057826219,2864121469
300448.SZ,浩云科技,11.05,广东,计算机,2015/4/24,4.865753425,1,0.436666667,0.706666667,3.0787,是,1,25.30534351,14.42399006,-0.382075472,-38.21%,5.189510785,-2.732312666,3.58917725,5081639179
300449.SZ,汉邦高科,9.17,北京,计算机,2015/4/22,4.871232877,1,0.203333333,0.91,8.6528,是,1,45.09836066,107.8345416,-0.776556777,-77.66%,1.947176952,3.65138174,1.059772559,3294014428
300450.SZ,先导智能,56.15,江苏,机械设备,2015/5/18,4.8,1,1.020933333,0.7834,3.9044,是,1,54.99869401,33.25038147,0.303208238,30.32%,1.360678823,3.322800631,14.38121094,33318669006
300451.SZ,创业软件,23.94,浙江,计算机,2015/5/14,4.810958904,1,0.483333333,0.9,4.7812,是,1,49.53103448,11.41471285,-0.462962963,-46.30%,1.628536225,-3.471473449,5.007111185,12057659344
300452.SZ,山河药辅,14.65,安徽,医药生物,2015/5/15,4.808219178,1,0.523333333,0.853333333,3.5423,是,1,27.99363057,39.70933562,-0.38671875,-38.67%,2.875966823,-5.900620727,4.135731022,2088000000
300453.SZ,三鑫医疗,10.16,江西,医药生物,2015/5/15,4.808219178,1,0.253333333,0.746666667,3.7111,是,1,40.10526316,39.69190439,-0.660714286,-66.07%,3.201670392,-6.041231908,2.737732748,1896730100
300454.SZ,深 信 服,199.2,广东,计算机,2018/5/16,1.802739726,0,1.29,0,8.5268,是,1,154.4186047,10.02335781,-9999,-9999.00%,1.99889693,-8.459176496,23.36163625,46455987280
300455.SZ,康拓红外,17.45,北京,计算机,2015/5/15,4.808219178,1,0.1895,0.506666667,1.4656,是,1,92.08443272,33.67818915,-0.625986842,-62.60%,8.046482972,-2.49772454,11.90638646,5435406564
300456.SZ,耐威科技,27.94,北京,国防军工,2015/5/14,4.810958904,1,0.313733333,0.823333333,5.3444,是,1,89.05652359,35.72518976,-0.618947368,-61.89%,1.504043959,-9.487061674,5.227902103,8903133305
300457.SZ,赢合科技,60.04,广东,机械设备,2015/5/14,4.810958904,1,0.9,0.683333333,7.8811,是,1,66.71111111,4.055308452,0.317073171,31.71%,1.21356403,1.665887535,7.618225882,10155853725
300458.SZ,全志科技,33.41,广东,电子,2015/5/15,4.808219178,1,0.443333333,2.75,6.4048,是,1,75.36090226,83.96291179,-0.838787879,-83.88%,7.85214408,-1.445136088,5.2164002,9058734742
300459.SZ,金科文化,4.11,浙江,传媒,2015/5/15,4.808219178,1,0.29,0.61,3.421,是,1,14.17241379,15.4043903,-0.524590164,-52.46%,2.320338868,-5.38160605,1.201403099,10418019533
300460.SZ,惠伦晶体,20.75,广东,电子,2015/5/15,4.808219178,0,0.059166667,0.393333333,3.9004,-,0,350.7042254,0,-0.849576271,-84.96%,1.256343619,-667.1458836,5.319967183,1596922158
300461.SZ,田中精机,18.46,浙江,机械设备,2015/5/19,4.797260274,0,-0.066666667,0.793333333,1.9632,-,0,10000,0,-1.084033613,-108.40%,1.067527295,-0.109022187,9.403015485,1956009470
300462.SZ,华铭智能,24.11,上海,计算机,2015/5/27,4.775342466,1,0.353333333,0.983333333,4.5514,是,1,68.23584906,15.71180847,-0.640677966,-64.07%,3.208667239,-2.106397729,5.297271169,4160657053
300463.SZ,迈克生物,30.71,四川,医药生物,2015/5/28,4.77260274,1,0.677966667,1.06,4.8303,是,1,45.29721225,20.06614507,-0.360408805,-36.04%,2.791163266,7.186966482,6.35778316,14979801586
300464.SZ,星徽精密,15.19,广东,机械设备,2015/6/10,4.736986301,1,0.093866667,0.633333333,2.4718,-,0,161.8252841,0,-0.851789474,-85.18%,1.017331005,1.49510719,6.145319201,4548213614
300465.SZ,高 伟 达,13.99,北京,计算机,2015/5/28,4.77260274,1,0.1213,0.523333333,2.6482,是,1,115.3338829,15.38487387,-0.768216561,-76.82%,1.701136213,0.845392487,5.282833623,3949604656
300466.SZ,赛摩电气,5.25,江苏,电气设备,2015/5/28,4.77260274,0,-0.04,0.65,2.1364,-,0,10000,0,-1.061538462,-106.15%,2.298165776,10.46266427,2.45740498,3033856876
300467.SZ,迅游科技,18.68,四川,传媒,2015/5/27,4.775342466,0,-0.88,1.08,9.8045,-,0,10000,0,-1.814814815,-181.48%,1.112430087,-2.064042814,1.90524759,3452961147
300468.SZ,四方精创,37.24,广东,计算机,2015/5/27,4.775342466,1,0.643333333,0.726666667,5.4262,是,1,57.88601036,42.34196788,-0.114678899,-11.47%,3.296479754,-1.689613283,6.862998047,5631254178
300469.SZ,信息发展,14.09,上海,计算机,2015/6/11,4.734246575,1,0.433666667,0.527,3.7099,是,1,32.49039201,8.048883255,-0.177103099,-17.71%,1.394330106,3.416112431,3.797946036,3140622607
300470.SZ,日机密封,27.8,四川,机械设备,2015/6/12,4.731506849,1,0.979233333,1.683333333,5.8882,是,1,28.38955646,19.62266131,-0.418277228,-41.83%,4.657187442,-2.228204247,4.721307021,4780954530
300471.SZ,厚普股份,10.8,四川,机械设备,2015/6/11,4.734246575,0,-0.028333333,1.936666667,3.2982,-,0,10000,0,-1.014629948,-101.46%,1.508219192,33.10872697,3.274513371,3191300000
300472.SZ,新元科技,11.38,北京,机械设备,2015/6/11,4.734246575,1,0.316666667,0.586666667,8.5617,是,1,35.93684211,20.81829886,-0.460227273,-46.02%,0.980865902,1.631085059,1.329175281,2850778804
300473.SZ,德尔股份,27.27,辽宁,汽车,2015/6/12,4.731506849,1,1.236533333,1.130966667,17.3163,是,1,22.05359068,46.98139768,0.093341979,9.33%,1.264024315,-7.894666749,1.574816791,4181912052
300474.SZ,景 嘉 微,63.5,湖南,国防军工,2016/3/31,3.928767123,1,0.48,0.413333333,7.3364,是,1,132.2916667,38.12922429,0.161290323,16.13%,5.96831825,-2.643167039,8.655471348,17172568638
300475.SZ,聚隆科技,10.8,安徽,家用电器,2015/6/10,4.736986301,1,0.363333333,0.626666667,6.1051,是,1,29.72477064,20.35036251,-0.420212766,-42.02%,4.827256926,-4.96564751,1.769012793,3162000000
300476.SZ,胜宏科技,22.5,广东,电子,2015/6/11,4.734246575,1,0.61,0.5,3.8662,是,1,36.8852459,34.38978259,0.22,22.00%,1.906198467,-90.43896433,5.819667891,11297674638
300477.SZ,合纵科技,6.81,北京,电气设备,2015/6/10,4.736986301,1,0.286666667,0.816666667,3.3322,是,1,23.75581395,22.81169467,-0.648979592,-64.90%,1.261893994,2.197231567,2.043694856,6292359685
300478.SZ,杭州高新,10.83,浙江,化工,2015/6/10,4.736986301,1,0.446666667,0.763333333,4.4087,是,1,24.24626866,46.65110904,-0.414847162,-41.48%,1.655712834,0.047807201,2.456506453,1412403950
300479.SZ,神思电子,16.08,山东,计算机,2015/6/12,4.731506849,1,0.099766667,0.6,3.3303,是,1,161.1760775,49.17472467,-0.833722222,-83.37%,3.381034935,-6.082733772,4.828393838,2373407063
300480.SZ,光力科技,17.36,河南,机械设备,2015/7/2,4.676712329,1,0.196666667,0.683333333,3.6228,是,1,88.27118644,22.65431332,-0.712195122,-71.22%,7.753259554,-2.118993942,4.791873689,2817585056
300481.SZ,濮阳惠成,17.2,河南,化工,2015/6/30,4.682191781,1,0.43,0.7,2.9764,是,1,40,48.67726311,-0.385714286,-38.57%,3.174960877,-3.872253307,5.778793173,4028192880
300482.SZ,万孚生物,65.01,广东,医药生物,2015/6/30,4.682191781,1,0.98,0.486666667,5.6409,是,1,66.33673469,24.46838611,1.01369863,101.37%,2.516372883,-2.191055308,11.52475669,16360171124
300483.SZ,沃施股份,36.22,上海,机械设备,2015/6/30,4.682191781,1,0.14,0.763333333,23.3739,-,0,258.7142857,0,-0.816593886,-81.66%,2.464017434,-2.336373199,1.549591639,3663606474
300484.SZ,蓝海华腾,8.1,广东,电气设备,2016/3/22,3.953424658,1,0.776666667,0.846666667,3.3896,-,0,10.42918455,0,-0.082677165,-8.27%,2.37976799,47.68230475,2.389662497,1882400000
300485.SZ,赛升药业,9.41,北京,医药生物,2015/6/26,4.693150685,0,0.946666667,0,5.2753,是,1,9.940140845,20.52224428,-9999,-9999.00%,12.8871836,-1.475748476,1.783784808,4018577800
300486.SZ,东杰智能,24.74,山西,机械设备,2015/6/30,4.682191781,0,0.106666667,0.496666667,6.8089,是,1,231.9375,9.917109839,-0.785234899,-78.52%,1.387474607,-15.18263171,3.63347971,3486947135
300487.SZ,蓝晓科技,39.15,陕西,化工,2015/7/2,4.676712329,1,0.646666667,0.913333333,4.6756,是,1,60.54123711,21.19545554,-0.291970803,-29.20%,2.968530137,-3.15327542,8.373256908,7009695200
300488.SZ,恒锋工具,17.92,浙江,机械设备,2015/7/1,4.679452055,1,0.93,1.28,8.8913,是,1,19.2688172,42.42071786,-0.2734375,-27.34%,3.503428102,69.22300888,2.015453308,2511394609
300489.SZ,中飞股份,27.05,黑龙江,有色金属,2015/7/1,4.679452055,1,0.166166667,0.971733333,5.1447,是,1,162.7883651,13.13250105,-0.828999726,-82.90%,2.788217548,4.20148788,5.257838164,1581772500
300490.SZ,华自科技,9.64,湖南,电气设备,2015/12/31,4.178082192,1,0.316666667,0.493333333,6.3901,是,1,30.44210526,12.96457496,-0.358108108,-35.81%,1.114227495,-7.352822616,1.50858359,2806689014
300491.SZ,通合科技,12.11,河北,电气设备,2015/12/31,4.178082192,0,0.16,0.393333333,2.8505,-,0,75.6875,0,-0.593220339,-59.32%,2.680890574,-2.29563475,4.248377478,1991835022
300492.SZ,山鼎设计,45.19,四川,建筑装饰,2015/12/23,4.2,1,0.27,0.59,3.7852,是,1,167.3703704,155.5443321,-0.542372881,-54.24%,4.857173262,-3.845727236,11.93860298,5115136000
300493.SZ,润欣科技,10.02,上海,电子,2015/12/10,4.235616438,1,0.213333333,0.306666667,2.2895,是,1,46.96875,362.8807547,-0.304347826,-30.43%,1.789019147,3.153711807,4.37650142,4121875832
300494.SZ,盛天网络,14.83,湖北,传媒,2015/12/31,4.178082192,0,0.193333333,1.033333333,4.1194,是,1,76.70689655,34.13078661,-0.812903226,-81.29%,17.00446666,-1.228458856,3.600038841,3477600000
300495.SZ,美尚生态,9.99,江苏,建筑装饰,2015/12/22,4.202739726,0,0.711066667,0,5.3459,是,1,14.04931558,17.43336238,-9999,-9999.00%,1.446734982,3.079491569,1.868721824,7363263049
300496.SZ,中科创达,69.3,北京,计算机,2015/12/10,4.235616438,0,0.300133333,0,3.7047,是,1,230.8973789,22.07987281,-9999,-999900.00%,1.631532224,-1.919004517,18.70596809,17979447526
300497.SZ,富祥股份,23.3,江西,医药生物,2015/12/22,4.202739726,1,1.346666667,0.536666667,4.9693,是,1,17.3019802,22.55158042,1.50931677,150.93%,1.488070521,-9.223875881,4.688789165,4615552067
300498.SZ,温氏股份,32.53,广东,农林牧渔,2015/11/2,4.339726027,0,1.5848,0,6.5063,是,1,20.52624937,67.12818611,-9999,-9999.00%,1.625347369,6.321320515,4.999769454,1.90E+11
300499.SZ,高澜股份,20.61,广东,机械设备,2016/2/2,4.087671233,1,0.44,0.733333333,5.508,是,1,46.84090909,25.87910169,-0.4,-40.00%,1.878159186,6.524641666,3.741830065,2096014068
300500.SZ,启迪设计,15.5,江苏,建筑装饰,2016/2/4,4.082191781,1,0.833333333,0.83,9.4882,是,1,18.6,20.43120304,0.004016064,0.40%,3.15744922,-1.273719028,1.633608061,2489832254
300501.SZ,海顺新材,13.73,上海,轻工制造,2016/2/4,4.082191781,1,0.966666667,0.823333333,6.3928,是,1,14.20344828,47.31491649,0.174089069,17.41%,6.803164908,-6.081798159,2.147728695,1773482634
300502.SZ,新 易 盛,66.92,四川,通信,2016/3/3,4.005479452,1,0.6877,1.146666667,4.7649,是,1,97.30987349,89.82282094,-0.400261628,-40.03%,3.273550463,-31.02519472,14.04436609,8798644972
