Code,Name,Close,Location,Industry,List_date,2018/12/31,2017/12/31,2016/12/31,2015/12/31,2014/12/31,2013/12/31,2012/12/31,2011/12/31,2010/12/31,2009/12/31,2008/12/31,2007/12/31,2006/12/31,Profit,平均EPS(2016-18),平均EPS(2011-13),净资产,div,PE1618,分红比率,Growth,流动比例,有形资产/债务,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5,
600025.SH,华能水电,3.6900,云南,公用事业,2017-12-15,0.3200 ,0.1400 ,0.0300 ,0.1400 ,0.3000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.16,0.00,2.4587,是,22.59,5.5215,#DIV/0!,0.2335,0.3232,1.50,"75,240,000,000.00",1,0,0,0,0,0,0,0,
600026.SH,中远海能,5.5800,上海,交通运输,2002-05-23,0.0261 ,0.4381 ,0.4768 ,0.0980 ,0.0913 ,-0.6751,0.0217 ,0.2931 ,0.5042 ,0.3128 ,1.5864 ,1.3738 ,0.0000 ,0,0.31,-0.12,6.9919,是,17.79,76.7047,-361.17%,0.8219,1.1868,0.80,"23,184,188,950.75",0,0,0,1,1,1,1,1,
600027.SH,华电国际,3.3000,山东,公用事业,2005-02-03,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.5610 ,0.2010 ,0.0120 ,0.0310 ,0.1910 ,-0.4250,0.2040 ,0.0000 ,0,0.00,0.26,4.3519,是,10000.00,38.3956,-100.00%,0.3119,0.2328,0.76,"36,591,643,382.63",0,0,0,1,1,1,1,0,
600028.SH,中国石化,4.6000,北京,化工,2001-08-08,0.5210 ,0.4220 ,0.3830 ,0.2660 ,0.4060 ,0.5430 ,0.7040 ,0.7950 ,0.8080 ,0.7020 ,0.3000 ,0.6300 ,0.0000 ,1,0.44,0.68,5.9330,是,10.41,80.6003,-35.06%,0.9130,20.5378,0.78,"604,145,336,133.54",1,1,0,1,1,1,1,1,
600029.SH,南方航空,5.7600,广东,交通运输,2003-07-25,0.2800 ,0.6000 ,0.5100 ,0.3900 ,0.1800 ,0.1900 ,0.2700 ,0.5200 ,0.7000 ,0.0500 ,-0.7400,0.4200 ,0.0000 ,1,0.46,0.33,5.2990,是,12.43,20.5618,41.84%,0.2570,0.7382,1.09,"81,086,008,810.46",1,1,0,1,1,1,1,1,
600030.SH,中信证券,23.4000,广东,非银金融,2003-01-06,0.7700 ,0.9400 ,0.8600 ,1.7100 ,1.0300 ,0.4800 ,0.3800 ,1.2300 ,1.1400 ,1.3500 ,1.1000 ,4.0100 ,0.0000 ,1,0.86,0.70,12.6386,是,27.32,45.1647,22.97%,0.0000,0.0000,1.85,"259,423,008,844.00",1,0,0,1,0,1,0,0,
600031.SH,三一重工,17.4300,北京,机械设备,2003-07-03,0.7466 ,0.2674 ,0.0267 ,0.0180 ,0.0930 ,0.3810 ,0.7500 ,1.1390 ,1.1100 ,1.3200 ,0.8300 ,1.6500 ,0.0000 ,1,0.35,0.76,3.9889,是,50.25,35.3967,-54.15%,1.5754,1.3501,4.37,"121,961,990,483.04",1,0,0,1,0,1,0,0,
600033.SH,福建高速,2.8100,福建,交通运输,2001-02-09,0.0000 ,0.0000 ,0.2446 ,0.2007 ,0.2189 ,0.1982 ,0.1496 ,0.1600 ,0.1900 ,0.4500 ,0.5275 ,0.4200 ,0.0000 ,0,0.08,0.17,3.3131,是,34.46,56.1217,-51.83%,0.3221,1.8127,0.85,"8,288,088,000.00",0,0,0,1,1,1,1,0,
600035.SH,楚天高速,3.0400,湖北,交通运输,2004-03-10,0.2600 ,0.3400 ,0.2700 ,0.3000 ,0.2300 ,0.2700 ,0.2100 ,0.3200 ,0.4300 ,0.3200 ,0.3200 ,0.2876 ,0.0000 ,1,0.29,0.27,3.6005,是,10.48,42.7744,8.75%,0.8291,-0.7615,0.84,"5,569,730,886.09",0,1,0,1,1,1,1,1,
600036.SH,招商银行,34.2000,广东,银行,2002-04-09,3.1300 ,2.7800 ,2.4600 ,2.2900 ,2.2200 ,2.3000 ,2.1000 ,1.6700 ,1.2300 ,0.9500 ,1.4300 ,1.0400 ,0.0000 ,1,2.79,2.02,20.0700,是,12.26,29.4278,37.89%,0.0000,0.0000,1.70,"908,671,037,004.03",1,1,0,1,0,1,0,1,
600037.SH,歌华有线,9.4900,北京,传媒,2001-02-08,0.4988 ,0.5470 ,0.5211 ,0.5934 ,0.5359 ,0.3553 ,0.2805 ,0.2602 ,0.3235 ,0.0000 ,0.3102 ,0.3500 ,0.0000 ,1,0.52,0.30,9.3743,是,18.17,36.0867,74.88%,6.3219,-1.4699,1.01,"11,927,536,465.88",0,0,1,1,1,1,1,1,
600038.SH,中直股份,40.3200,黑龙江,国防军工,2000-12-18,0.8657 ,0.7725 ,0.7450 ,0.7414 ,0.5629 ,0.4918 ,0.3425 ,0.3255 ,0.3547 ,0.2384 ,0.2922 ,0.2887 ,0.0000 ,1,0.79,0.39,13.0926,是,50.76,30.0323,105.48%,1.3314,11.8538,3.08,"26,821,190,578.00",0,0,0,1,0,1,0,0,
600039.SH,四川路桥,3.4800,四川,建筑装饰,2003-03-25,0.3245 ,0.3308 ,0.3459 ,0.3395 ,0.2958 ,0.4901 ,0.6451 ,0.5035 ,0.3272 ,0.0900 ,0.0464 ,0.0396 ,0.0000 ,1,0.33,0.55,3.8769,是,10.43,15.4068,-38.90%,1.0019,-0.5574,0.90,"11,698,102,652.40",0,1,0,1,1,1,1,1,
600048.SH,保利地产,16.1900,广东,房地产,2006-07-31,1.5900 ,1.3200 ,1.1000 ,1.1500 ,1.1400 ,1.5100 ,1.1800 ,1.1000 ,1.0800 ,1.0600 ,0.9100 ,1.3000 ,0.0000 ,1,1.34,1.26,9.7034,是,12.11,31.4621,5.80%,1.7803,0.7407,1.67,"172,165,736,232.36",1,1,0,1,0,1,0,1,
600050.SH,中国联通,5.4800,北京,通信,2002-10-09,0.1321 ,0.0000 ,0.0000 ,0.1638 ,0.1839 ,0.1590 ,0.1099 ,0.0660 ,0.0580 ,0.1472 ,0.9313 ,0.2700 ,0.0000 ,0,0.04,0.11,4.5167,是,124.45,40.5434,-60.56%,0.3177,3.5324,1.21,"177,202,459,472.77",1,0,0,1,1,1,1,0,
600051.SH,宁波联合,5.3800,浙江,综合,1997-04-10,0.8000 ,1.5600 ,0.4800 ,0.4200 ,0.3800 ,0.2000 ,0.1100 ,0.7500 ,0.5600 ,0.4200 ,0.4100 ,0.2700 ,0.0000 ,1,0.95,0.35,7.6787,是,5.68,18.7689,167.92%,1.3540,5.2723,0.70,"1,815,539,200.00",0,1,0,1,1,1,1,1,
600052.SH,浙江广厦,4.5700,浙江,房地产,1997-04-15,0.1400 ,0.2200 ,0.4100 ,-0.7500,0.2400 ,0.0600 ,0.0700 ,0.3300 ,0.1500 ,0.5000 ,0.4200 ,0.2300 ,0.0000 ,0,0.26,0.15,2.8120,是,17.81,56.9765,67.39%,1.5102,78.9373,1.63,"3,626,642,622.72",0,0,0,1,0,1,0,0,
600053.SH,九鼎投资,25.8000,江西,非银金融,1997-04-18,0.6555 ,0.7470 ,1.4484 ,0.6609 ,0.1743 ,0.0590 ,0.0292 ,0.0400 ,0.0200 ,0.0400 ,0.6400 ,0.5800 ,0.0000 ,1,0.95,0.04,4.9970,是,27.15,112.8825,2123.79%,1.1644,2.2354,5.16,"8,618,791,104.00",0,0,0,1,0,1,0,0,
600054.SH,黄山旅游,8.1700,安徽,休闲服务,1997-05-06,0.7800 ,0.5500 ,0.0000 ,0.0000 ,0.0000 ,0.3100 ,0.5100 ,0.5400 ,0.4900 ,0.3400 ,0.4000 ,0.3300 ,0.0000 ,0,0.44,0.45,5.4630,是,18.43,16.5280,-2.21%,5.5433,-6.3244,1.50,"6,527,945,988.00",0,0,1,1,1,1,1,0,
600055.SH,万东医疗,12.9800,北京,医药生物,1997-05-19,0.2800 ,0.2000 ,0.1900 ,0.1900 ,0.1200 ,0.2000 ,0.1490 ,0.1840 ,0.1940 ,0.3170 ,0.1310 ,0.1900 ,0.0000 ,1,0.22,0.18,3.6325,是,58.12,35.1861,25.70%,4.0466,-3.7156,3.57,"5,359,488,532.09",0,0,1,1,0,1,0,0,
600056.SH,中国医药,14.7600,北京,医药生物,1997-05-15,1.4455 ,1.2153 ,0.9237 ,0.6069 ,0.5568 ,1.0600 ,1.1209 ,0.8651 ,0.6269 ,0.7913 ,0.6800 ,0.9818 ,0.0000 ,1,1.19,1.02,7.9100,是,12.35,30.0002,17.68%,1.6701,-2.8548,1.87,"13,388,123,741.02",0,1,0,1,0,1,0,0,
600057.SH,厦门象屿,3.9700,福建,交通运输,1997-06-04,0.0000 ,0.0000 ,0.3600 ,0.2800 ,0.3200 ,0.2800 ,0.1300 ,0.2900 ,0.0700 ,1.6200 ,-1.6400,-1.8900,0.0000 ,0,0.12,0.23,4.4531,是,33.08,25.9475,-48.57%,1.2487,0.6952,0.89,"8,500,369,094.90",0,0,0,1,1,1,1,0,
600058.SH,五矿发展,6.8100,北京,商业贸易,1997-05-28,-0.8860,0.0322 ,0.0270 ,-3.6878,0.1960 ,0.2610 ,-0.3549,0.5017 ,0.3590 ,0.2488 ,0.8497 ,1.2854 ,0.0000 ,0,-0.28,0.14,3.8083,-,10000.00,0.0000,-302.75%,1.3270,2.9273,1.79,"7,846,386,404.52",0,0,0,1,0,1,0,0,
600059.SH,古越龙山,7.7500,浙江,食品饮料,1997-05-16,0.2100 ,0.2000 ,0.1500 ,0.1600 ,0.2600 ,0.2300 ,0.3010 ,0.2700 ,0.2000 ,0.1370 ,0.2600 ,0.3840 ,0.0000 ,1,0.19,0.27,5.0330,是,41.52,46.9924,-30.09%,4.8303,-8.2967,1.54,"6,751,176,777.75",0,0,1,1,0,1,0,0,
600060.SH,海信电器,12.5900,山东,家用电器,1997-04-22,0.3000 ,0.7200 ,1.3400 ,1.1380 ,1.0700 ,1.2100 ,1.2250 ,1.9370 ,0.9600 ,1.0100 ,0.4600 ,0.4130 ,0.0000 ,1,0.79,1.46,10.7692,是,16.00,30.0108,-46.02%,2.1669,12.9423,1.17,"12,482,910,857.88",0,0,1,1,1,1,1,1,
600061.SH,国投资本,12.9600,上海,非银金融,1997-05-19,0.4000 ,0.6800 ,0.6900 ,1.3300 ,0.0100 ,0.0100 ,0.0100 ,0.0400 ,0.0490 ,0.0100 ,0.0100 ,0.0400 ,0.0000 ,1,0.59,0.02,8.6129,是,21.97,20.3874,2850.00%,1.4076,0.5733,1.50,"50,514,200,237.65",1,0,0,1,0,1,0,0,
600062.SH,华润双鹤,13.5200,北京,医药生物,1997-05-22,0.9284 ,0.9692 ,0.9858 ,0.9125 ,0.9479 ,1.5230 ,1.0747 ,0.9253 ,0.9097 ,0.7897 ,0.8191 ,0.9921 ,0.0000 ,1,0.96,1.17,7.5150,是,14.07,30.0501,-18.15%,3.9533,-4.2328,1.80,"12,915,282,849.80",0,1,1,1,0,1,0,0,
600063.SH,皖维高新,4.3700,安徽,化工,1997-05-28,0.0700 ,0.0500 ,0.0700 ,0.0700 ,0.1200 ,0.0100 ,-0.1000,0.1400 ,0.2200 ,0.1400 ,0.1700 ,0.3440 ,0.0000 ,1,0.06,0.02,2.3925,是,69.00,37.0070,280.00%,0.7533,1.6596,1.83,"6,721,372,475.08",0,0,0,1,0,1,0,0,
600064.SH,南京高科,8.8200,江苏,房地产,1997-05-06,0.7750 ,1.2250 ,1.1990 ,1.0960 ,1.1810 ,0.8340 ,0.7440 ,0.7100 ,0.6090 ,0.7430 ,0.5580 ,0.4730 ,0.0000 ,1,1.07,0.76,7.5493,是,8.27,32.2415,39.82%,0.8849,3.8362,1.17,"11,333,724,662.96",0,1,0,1,1,1,1,1,
600066.SH,宇通客车,15.0800,河南,汽车,1997-05-08,1.0100 ,1.4100 ,1.8300 ,1.6000 ,1.7700 ,1.4300 ,2.3100 ,2.2700 ,1.6500 ,1.0800 ,1.0200 ,0.9400 ,0.0000 ,1,1.42,2.00,7.0647,是,10.64,48.0979,-29.28%,1.4707,3.1277,2.13,"31,061,567,298.69",0,1,0,1,0,1,0,0,
600067.SH,冠城大通,3.6400,福建,房地产,1997-05-08,0.5100 ,0.4000 ,0.2200 ,0.1500 ,0.5800 ,1.0800 ,0.7100 ,1.0800 ,0.7000 ,0.4600 ,0.3000 ,0.4300 ,0.0000 ,1,0.38,0.96,5.2527,是,9.66,19.1216,-60.63%,1.8374,2.9502,0.69,"5,640,178,540.50",0,1,0,1,1,1,1,1,
600068.SH,葛 洲 坝,6.6500,湖北,建筑装饰,1997-05-26,0.8870 ,0.8920 ,0.6860 ,0.5830 ,0.5290 ,0.4540 ,0.4480 ,0.4450 ,0.3960 ,0.6500 ,0.4870 ,0.3710 ,0.0000 ,1,0.82,0.45,5.8209,是,8.09,17.7955,83.00%,1.3483,0.5110,1.14,"28,319,381,083.80",0,1,0,1,1,1,1,1,
600069.SH,银鸽投资,2.4100,河南,轻工制造,1997-04-30,-0.0546,0.0400 ,-0.3200,0.0500 ,-0.8400,-0.3400,0.0200 ,-0.2600,0.0400 ,0.1000 ,0.0000 ,0.0000 ,0.0000 ,0,-0.11,-0.19,1.2445,-,10000.00,0.0000,-42.31%,1.1868,2.2691,1.94,"4,303,159,686.60",0,0,0,1,0,1,0,0,
600070.SH,浙江富润,10.8000,浙江,综合,1997-06-04,0.4200 ,0.3200 ,0.2800 ,0.0700 ,-0.2400,0.6700 ,0.7000 ,0.2700 ,0.4500 ,0.2900 ,0.0400 ,0.3600 ,0.0000 ,0,0.34,0.55,4.5254,是,31.76,18.6991,-37.80%,1.8643,42.8654,2.39,"5,083,755,189.32",0,0,0,1,0,1,0,0,
600071.SH,凤凰光学,9.6800,江西,电子,1997-05-28,-0.0300,0.1400 ,-0.4900,0.0835 ,-0.4245,-0.1189,0.0263 ,0.0194 ,0.2310 ,0.2131 ,0.1166 ,0.1600 ,0.0000 ,0,-0.13,-0.02,1.7531,-,10000.00,0.0000,419.13%,1.2850,-13.9150,5.52,"3,071,971,128.99",0,0,0,1,0,1,0,0,
600072.SH,中船科技,11.8500,上海,国防军工,1997-06-03,0.0890 ,0.0410 ,-0.0800,0.0470 ,0.0220 ,-0.3810,-0.1590,0.0800 ,0.1110 ,0.2630 ,0.2540 ,0.2780 ,0.0000 ,0,0.02,-0.15,5.0503,是,711.00,22.5058,-110.87%,1.3207,1.1833,2.35,"9,895,198,427.52",0,0,0,1,0,1,0,0,
600073.SH,上海梅林,7.3600,上海,食品饮料,1997-07-04,0.3300 ,0.3000 ,0.2700 ,0.1700 ,0.1595 ,0.1900 ,0.1900 ,0.4200 ,0.0100 ,-0.1900,0.0140 ,0.0170 ,0.0000 ,1,0.30,0.27,4.0624,是,24.53,30.6445,12.50%,1.5092,-6.1849,1.81,"7,267,403,408.00",0,0,0,1,0,1,0,0,
600074.SH,*ST 保千,1.0400,江苏,电子,1997-06-23,-0.6900,-3.1700,0.3400 ,0.1800 ,0.0290 ,0.2660 ,-0.7950,0.0190 ,-0.3880,-0.3640,0.0350 ,-0.2330,0.0000 ,0,-1.17,-0.17,-2.0703,-,10000.00,0.0000,590.20%,0.3443,-0.8215,-0.50,"2,535,401,490.96",0,0,0,1,1,1,1,1,
600075.SH,新疆天业,4.8900,新疆,化工,1997-06-17,0.5100 ,0.5500 ,0.8900 ,0.0900 ,0.0900 ,-0.4900,-0.1600,0.2200 ,0.2541 ,0.0157 ,0.1316 ,0.6188 ,0.0000 ,0,0.65,-0.14,4.9320,是,7.52,19.7029,-553.49%,0.7738,4.2435,0.99,"4,813,985,642.40",0,1,0,1,1,1,1,1,
600076.SH,康欣新材,3.7100,山东,轻工制造,1997-05-26,0.4500 ,0.0000 ,0.3700 ,0.4500 ,-0.0300,0.1400 ,0.1000 ,-0.0600,-0.0600,0.0200 ,-0.1000,-0.4200,0.0000 ,0,0.27,0.06,3.6203,是,13.57,4.4238,355.56%,1.9374,3.0306,1.02,"4,354,251,983.09",0,1,0,1,1,1,1,1,
600077.SH,宋都股份,2.8000,浙江,房地产,1997-05-20,0.3100 ,0.1200 ,-0.1500,0.0000 ,0.0300 ,0.3400 ,0.3600 ,0.7800 ,0.0700 ,-0.1645,-0.1200,0.0000 ,0.0000 ,0,0.09,0.49,3.0744,是,30.00,10.1010,-81.08%,1.4735,0.9721,0.91,"3,403,910,708.04",0,0,0,1,1,1,1,0,
600078.SH,澄星股份,4.6700,江苏,化工,1997-06-27,0.0300 ,0.0900 ,0.0910 ,0.0270 ,0.0340 ,0.0360 ,0.0490 ,0.0840 ,0.0830 ,0.1000 ,0.1940 ,0.1390 ,0.0000 ,1,0.07,0.06,2.5499,是,66.40,34.2706,24.85%,0.9323,0.6515,1.83,"3,153,846,818.36",0,0,0,1,0,1,0,0,
600079.SH,人福医药,13.7800,湖北,医药生物,1997-06-06,-1.8100,1.5300 ,0.6300 ,0.5200 ,0.8500 ,0.8300 ,0.8200 ,0.6200 ,0.4600 ,0.4800 ,0.2000 ,0.1800 ,0.0000 ,0,0.12,0.76,6.5326,-,118.11,0.0000,-84.58%,1.1465,0.5476,2.11,"17,381,563,237.68",0,0,0,1,0,1,0,0,
600080.SH,金花股份,6.0000,陕西,医药生物,1997-06-12,0.1076 ,0.1751 ,0.0894 ,0.0832 ,0.1014 ,0.1493 ,0.1450 ,0.5423 ,0.1099 ,-0.0478,-0.1742,0.1088 ,0.0000 ,1,0.12,0.28,4.7452,是,48.37,38.9614,-55.52%,1.1623,9.2989,1.26,"2,172,433,058.70",0,0,0,1,1,1,1,0,
600081.SH,东风科技,11.1000,上海,汽车,1997-07-03,0.4685 ,0.4441 ,0.3721 ,0.4884 ,0.6472 ,0.5457 ,0.3090 ,0.4386 ,0.5226 ,0.0968 ,-0.2248,0.0000 ,0.0000 ,1,0.43,0.43,4.1208,是,25.92,30.3086,-0.66%,0.9819,2.1599,2.69,"3,235,939,200.00",0,0,0,1,0,1,0,0,
600082.SH,海泰发展,3.3800,天津,房地产,1997-06-20,0.0227 ,0.0221 ,-0.1270,0.0161 ,0.0631 ,0.0600 ,0.0700 ,0.1300 ,0.1000 ,0.1400 ,0.4300 ,0.3800 ,0.0000 ,0,-0.03,0.09,2.6247,-,10000.00,0.0000,-131.62%,2.1295,2.4506,1.29,"2,422,934,347.50",0,0,1,1,1,1,1,0,
600083.SH,博信股份,13.6300,江苏,综合,1997-06-06,-0.2280,0.0366 ,0.0130 ,0.0490 ,0.0250 ,0.0330 ,-0.0280,0.0720 ,-0.0200,-0.0470,0.0050 ,0.1761 ,0.0000 ,0,-0.06,0.03,0.0516,-,10000.00,0.0000,-331.69%,2.5170,-1.6253,264.15,"4,692,000,000.00",0,0,1,1,0,1,0,0,
600084.SH,中葡股份,2.3700,新疆,食品饮料,1997-07-11,-0.1399,-0.0800,0.0113 ,0.0138 ,0.0129 ,0.0194 ,0.0123 ,-0.2300,0.0900 ,-0.3900,-0.6530,0.0160 ,0.0000 ,0,-0.07,-0.07,1.9458,-,10000.00,0.0000,5.19%,4.0391,-6.0146,1.22,"2,843,028,879.90",0,0,1,1,1,1,1,0,
600085.SH,同 仁 堂,26.1400,北京,医药生物,1997-06-25,0.0000 ,0.0000 ,0.0000 ,0.6390 ,0.5620 ,0.4870 ,0.4380 ,0.0000 ,0.6590 ,0.5480 ,0.4970 ,0.0000 ,0.0000 ,0,0.00,0.31,6.7526,是,10000.00,31.4368,-100.00%,3.2899,-1.6999,3.87,"36,481,108,969.20",0,0,1,1,0,1,0,0,
600086.SH,东方金钰,2.0600,湖北,轻工制造,1997-06-06,-1.2729,0.1712 ,0.0000 ,0.0000 ,0.2802 ,0.4461 ,0.4550 ,0.2222 ,0.1631 ,0.0345 ,0.0161 ,0.0389 ,0.0000 ,0,-0.37,0.37,1.1030,-,10000.00,0.0000,-198.08%,2.0349,0.3804,1.87,"3,442,500,000.00",0,0,1,1,0,1,0,0,
600088.SH,中视传媒,14.0700,上海,传媒,1997-06-16,0.2880 ,0.2480 ,-0.3760,0.0800 ,0.1590 ,0.2040 ,0.1360 ,0.2210 ,0.2410 ,0.4840 ,0.2290 ,0.2260 ,0.0000 ,0,0.05,0.19,2.9643,是,263.81,30.2134,-71.48%,3.3784,-1.2705,4.75,"4,983,261,192.00",0,0,1,1,0,1,0,0,
600089.SH,特变电工,6.2300,新疆,电气设备,1997-06-18,0.4905 ,0.6100 ,0.6785 ,0.5816 ,0.5240 ,0.5040 ,0.3721 ,0.4664 ,0.8598 ,0.8505 ,0.8447 ,0.6306 ,0.0000 ,1,0.59,0.45,7.7963,是,10.51,32.6468,32.51%,1.3156,1.8156,0.80,"24,105,890,000.61",0,1,0,1,1,1,1,1,
600090.SH,同 济 堂,4.2200,新疆,医药生物,1997-06-16,0.3700 ,0.3600 ,0.3800 ,0.0350 ,0.1030 ,0.2910 ,0.0390 ,0.1590 ,0.1070 ,0.0140 ,0.2127 ,0.1972 ,0.0000 ,1,0.37,0.16,4.2119,-,11.41,54.4419,126.99%,4.6966,-5.4362,1.00,"5,744,255,150.55",0,1,1,1,1,1,1,1,
600091.SH,ST 明 科,3.4400,内蒙古,化工,1997-07-04,0.0100 ,0.0100 ,0.0300 ,0.1000 ,-0.4800,-0.3300,0.0400 ,-0.4300,0.0400 ,-2.8500,-0.5900,0.0300 ,0.0000 ,0,0.02,-0.24,2.0553,-,206.40,0.0000,-106.94%,16.4609,-24.1367,1.67,"1,552,814,460.20",0,0,1,1,0,1,0,0,
600093.SH,易见股份,13.1800,四川,非银金融,1997-06-26,0.7300 ,0.7300 ,0.5400 ,0.4630 ,0.1100 ,0.1600 ,0.0620 ,0.0670 ,0.0080 ,0.0084 ,-0.1750,0.0084 ,0.0000 ,1,0.67,0.10,6.3092,-,19.77,0.0000,592.04%,2.3938,1.9618,2.09,"16,152,019,525.00",0,0,1,1,0,1,0,0,
600094.SH,大 名 城,6.2300,上海,房地产,1997-07-03,0.2225 ,0.5704 ,0.3949 ,0.2273 ,0.2111 ,0.1690 ,0.1250 ,0.4608 ,0.0033 ,0.0025 ,1.3400 ,-1.6070,0.0000 ,1,0.40,0.25,4.9103,是,15.73,8.9903,57.37%,1.5916,0.4336,1.27,"15,520,288,107.39",0,0,0,1,1,1,1,1,
600095.SH,哈 高 科,8.5600,黑龙江,房地产,1997-07-08,0.0419 ,0.0580 ,0.0426 ,0.0404 ,0.0320 ,0.0918 ,0.0678 ,0.0595 ,0.0379 ,-0.2319,0.0289 ,0.0896 ,0.0000 ,1,0.05,0.07,2.0604,是,180.21,31.0269,-34.96%,3.7346,-18.6829,4.15,"2,727,539,915.75",0,0,1,1,0,1,0,0,
600096.SH,云 天 化,5.5900,云南,化工,1997-07-09,0.0929 ,0.1528 ,-2.5668,0.0896 ,-2.2881,0.3795 ,-0.7607,0.2594 ,0.3082 ,0.1325 ,1.1800 ,1.2200 ,0.0000 ,0,-0.77,-0.04,3.0658,-,10000.00,0.0000,1805.67%,0.6257,-0.0575,1.82,"7,166,928,188.76",0,0,0,1,0,1,0,0,
600097.SH,开创国际,9.2000,上海,农林牧渔,1997-06-19,0.5800 ,0.5100 ,0.0400 ,-0.5500,0.5200 ,0.5100 ,0.6400 ,0.3200 ,0.1339 ,0.7508 ,1.8000 ,0.0300 ,0.0000 ,0,0.38,0.49,6.8207,是,24.42,30.9072,-23.13%,4.3238,-2.6208,1.35,"2,276,850,482.55",0,0,1,1,1,1,1,0,
600098.SH,广州发展,5.9900,广东,公用事业,1997-07-18,0.2571 ,0.2489 ,0.2454 ,0.4778 ,0.4477 ,0.3749 ,0.3429 ,0.1865 ,0.3625 ,0.3450 ,0.1757 ,0.5296 ,0.0000 ,1,0.25,0.30,5.9819,是,23.92,38.8896,-16.91%,1.2445,1.1544,1.00,"17,665,753,695.84",0,0,0,1,1,1,1,0,
600099.SH,林海股份,5.8100,江苏,汽车,1997-07-04,0.0121 ,0.0088 ,0.0142 ,0.0100 ,0.0100 ,0.0018 ,0.0022 ,0.0149 ,0.0150 ,0.0102 ,0.0192 ,0.0552 ,0.0000 ,1,0.01,0.01,2.1598,-,496.58,0.0000,85.71%,4.4021,-2.5803,2.69,"1,367,308,800.00",0,0,1,1,0,1,0,0,
600100.SH,同方股份,8.9800,北京,计算机,1997-06-27,-1.3090,0.0000 ,1.4516 ,0.4400 ,0.3400 ,0.3262 ,0.3051 ,0.3600 ,0.4867 ,0.3597 ,0.2672 ,0.7400 ,0.0000 ,0,0.05,0.33,5.3954,-,188.92,0.0000,-85.61%,1.0239,2.0038,1.66,"23,651,913,628.98",0,0,0,1,0,1,0,0,
600101.SH,明星电力,5.8600,四川,公用事业,1997-06-27,0.3100 ,0.3000 ,0.2600 ,0.2700 ,0.3000 ,0.5100 ,0.3400 ,0.6800 ,0.4700 ,0.5300 ,0.2800 ,0.2700 ,0.0000 ,1,0.29,0.51,6.8845,是,20.21,15.9253,-43.14%,0.9307,-4.6083,0.85,"2,903,671,096.30",0,0,0,1,1,1,1,1,
600103.SH,青山纸业,1.9800,福建,轻工制造,1997-07-03,0.0873 ,0.0594 ,0.0363 ,-0.1380,0.0258 ,0.0162 ,-0.3014,0.0117 ,0.0522 ,-0.1878,0.0056 ,0.0352 ,0.0000 ,0,0.06,-0.09,1.9473,是,32.46,0.0000,-166.91%,2.7213,86.9197,1.02,"4,611,635,614.00",0,0,1,1,1,1,1,0,
600104.SH,上汽集团,22.2100,上海,汽车,1997-11-25,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.8340 ,1.6110 ,1.0060 ,0.1000 ,0.7040 ,0.0000 ,0,0.00,0.61,20.0599,是,10000.00,40.8817,-100.00%,0.9974,3.8150,1.11,"271,640,476,736.25",1,0,0,1,1,1,1,0,
600105.SH,永鼎股份,4.4000,江苏,通信,1997-09-29,0.1600 ,0.3100 ,0.2700 ,0.4000 ,0.3800 ,0.4700 ,0.0300 ,0.1100 ,0.5200 ,0.5200 ,0.1000 ,0.1500 ,0.0000 ,1,0.25,0.20,2.2144,是,17.84,96.5493,21.31%,1.7834,-16.9876,1.99,"5,392,624,737.10",0,0,0,1,0,1,0,0,
600106.SH,重庆路桥,2.7600,重庆,交通运输,1997-06-18,0.2000 ,0.2800 ,0.3300 ,0.2500 ,0.2720 ,0.3024 ,0.2564 ,0.7834 ,0.2951 ,0.2213 ,0.2274 ,0.3340 ,0.0000 ,1,0.27,0.45,3.2171,是,10.22,32.7205,-39.65%,3.7626,1.6063,0.86,"3,527,957,437.84",0,1,1,1,1,1,1,1,
600107.SH,美 尔 雅,5.6100,湖北,纺织服装,1997-11-06,0.0200 ,0.0100 ,0.0100 ,0.0100 ,-0.0200,0.0300 ,0.0400 ,0.0780 ,0.0400 ,0.0380 ,0.0500 ,0.0500 ,0.0000 ,0,0.01,0.05,1.5688,-,420.75,0.0000,-72.97%,1.2937,3.8918,3.58,"2,322,000,000.00",0,0,0,1,0,1,0,0,
600108.SH,亚盛集团,2.8300,甘肃,农林牧渔,1997-08-18,0.0435 ,0.0503 ,0.0388 ,0.0632 ,0.1059 ,0.1954 ,0.2413 ,0.0637 ,0.0749 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.04,0.17,2.4442,是,64.03,10.3398,-73.50%,1.8196,1.2868,1.16,"5,392,954,885.17",0,0,0,1,1,1,1,0,
600109.SH,国金证券,10.0000,四川,非银金融,1997-08-07,0.3340 ,0.3970 ,0.4290 ,0.8010 ,0.3230 ,0.2450 ,0.2740 ,0.2320 ,0.4380 ,0.5160 ,1.5120 ,1.3220 ,0.0000 ,1,0.39,0.25,6.4442,是,25.86,11.9718,54.46%,0.0000,0.0000,1.55,"24,860,233,528.20",0,0,0,1,0,1,0,0,
